product_id,product_name,category,sub_category,is_fragile,is_hazmat,requires_cold_chain,stock_qty,avg_rating,tags,launch_date,weight_kg,battery_included,currency,price_inr,specs.dimensions_cm.length,specs.dimensions_cm.width,specs.dimensions_cm.height
PRD-00286,Tamira Recliner 2024,Furniture,Recliner,False,False,False,3,4.12,,2023-06-21,115.39,False,INR,179099.09,156.5,78.4,46.3
PRD-00061,Kaveri Headphones 2024,Electronics,Headphones,True,False,False,832,4.72,"eco, fragile-handle",2022-09-23,2.96,,INR,160278.54,40.7,103.9,114.0
PRD-00160,Meridian Mixer Grinder Classic,Home Appliance,Mixer Grinder,True,False,False,176,4.54,"clearance, bestseller",2021-03-19,25.43,,INR,148320.02,43.7,51.7,54.8
PRD-00413,Tamira Cooking Oil Lite,Groceries,Cooking Oil,False,False,False,682,3.34,"clearance, bestseller, eco",2022-04-09,17.18,,INR,151673.94,74.2,14.1,79.8
PRD-00241,Meridian Study Table Pro,Furniture,Study Table,False,False,False,540,3.31,"new, eco, premium",2023-01-26,70.57,,INR,128734.66,110.4,95.1,118.3
PRD-00285,Kaveri Study Table Classic,Furniture,Study Table,True,False,False,217,4.74,"eco, new, fragile-handle",2023-07-22,84.64,False,INR,180067.66,115.0,63.0,136.3
PRD-00644,Aravind Steel Coil Classic,Industrial,Steel Coil,False,True,False,504,3.87,"clearance, new",2023-09-09,3856.39,True,INR,38605.0,104.6,57.1,141.7
PRD-00561,UrbanCraft Vaccine Box Lite,Pharma,Vaccine Box,True,True,True,565,3.52,,2020-12-27,1.96,,INR,124771.21,102.6,96.7,48.6
PRD-00211,Aravind Bookshelf Max,Furniture,Bookshelf,False,False,False,716,3.7,,2022-04-08,91.39,False,INR,99410.18,147.4,31.1,116.4
PRD-00201,Vayu Microwave Max,Home Appliance,Microwave,True,False,False,767,4.39,,2023-05-26,24.23,,INR,130878.49,116.1,33.1,32.3
PRD-00691,Vayu Steel Coil,Industrial,Steel Coil,False,True,False,784,,,2023-02-15,2681.28,,INR,115790.0,131.2,108.6,64.8
PRD-00611,Kaveri Insulin Pack Lite,Pharma,Insulin Pack,True,True,False,380,4.47,eco,2023-08-13,4.53,,INR,98242.68,56.6,64.4,118.8
PRD-00347,Aravind Dry Fruits Pro,Groceries,Dry Fruits,True,False,False,548,4.65,,2023-01-20,23.89,False,INR,84615.07,108.1,21.9,103.0
PRD-00154,Kaveri Air Purifier Max,home appliance,Air Purifier,True,False,False,739,2.69,"bestseller, eco, fragile-handle",2021-11-10,16.63,,INR,19131.58,50.7,67.0,44.0
PRD-00109,Nexon Tablet,Electronics,Tablet,True,False,False,475,2.5,new,2023-05-23,1.27,False,INR,90046.35,76.9,111.7,107.0
PRD-00507,Zenith Jacket,Apparel,Jacket,True,False,False,699,3.79,,2023-05-15,0.41,False,INR,12092.9,29.5,31.5,23.8
PRD-00652,Aravind Steel Coil 2024,Industrial,Steel Coil,False,True,False,414,4.33,"fragile-handle, bestseller, clearance",2021-01-03,2564.06,False,INR,29192.36,111.3,19.8,29.3
PRD-00197,Aravind Microwave,Home Appliance,Microwave,True,False,False,626,,,2023-06-16,5.79,,INR,105444.0,,,
PRD-00330,Tamira Rice Bag Max,Groceries,Rice Bag,False,False,False,187,4.29,clearance,2022-08-12,15.98,False,INR,100300.35,34.3,35.0,86.5
PRD-00705,Aravind Steel Coil Classic,industrial,Steel Coil,True,True,False,286,2.91,"bestseller, clearance, eco",2023-04-10,521.97,False,INR,130694.31,57.9,116.3,22.6
PRD-00170,Meridian Vacuum Cleaner Lite,Home Appliance,Vacuum Cleaner,True,False,False,453,4.06,clearance,2021-11-10,41.27,,INR,67026.07,34.1,79.6,137.3
PRD-00029,Meridian Headphones Max,Electronics,Headphones,False,False,False,713,2.86,"new, clearance",2022-09-11,1.87,,INR,93689.64,128.5,23.3,15.9
PRD-00141,Meridian Vacuum Cleaner Pro,Home Appliance,Vacuum Cleaner,True,False,False,873,4.72,"premium, fragile-handle",2022-02-08,22.46,,INR,45450.08,74.4,85.2,73.5
PRD-00313,Aravind Dry Fruits Pro,Groceries,Dry Fruits,True,False,False,510,2.67,"eco, fragile-handle",2021-11-24,16.58,True,INR,150196.71,115.9,13.8,83.2
PRD-00282,Nexon Office Chair Pro,Furniture,Office Chair,False,False,False,502,4.77,"premium, fragile-handle",2021-10-23,51.97,,INR,8627.92,121.7,44.4,14.8
PRD-00540,Vayu Insulin Pack Max,Pharma,Insulin Pack,True,True,True,776,4.61,"bestseller, premium, eco",2021-10-06,2.04,,INR,125125.92,113.5,61.8,71.8
PRD-00471,Aravind Running Shoes 2024,Apparel,Running Shoes,True,False,False,242,3.95,,2021-02-01,1.93,,INR,122848.96,126.3,13.2,149.2
PRD-00667,Nexon Motor Assembly Lite,Industrial,Motor Assembly,False,True,False,234,3.79,"premium, eco",2020-12-25,3797.74,,INR,14766.45,166.4,50.0,118.1
PRD-00153,Meridian Microwave Lite,Home Appliance,Microwave,True,False,False,193,4.34,"clearance, new, bestseller",2022-01-21,21.43,False,INR,57053.27,113.0,94.4,104.1
PRD-00337,UrbanCraft Rice Bag Lite,Groceries,Rice Bag,False,False,False,29,2.85,fragile-handle,2021-10-21,9.91,True,INR,47902.38,78.7,95.7,4.8
PRD-00528,Zenith Saree Pro,Apparel,Saree,False,False,False,535,2.97,,2021-02-05,0.44,True,INR,31905.21,71.1,102.6,46.8
PRD-00353,Aravind Rice Bag,Groceries,Rice Bag,False,False,False,216,3.54,"eco, premium",2023-01-19,1.49,,INR,154064.94,156.9,101.2,114.9
PRD-00679,Meridian Motor Assembly 2024,Industrial,Motor Assembly,True,True,False,140,4.82,,2021-12-26,789.83,False,INR,110104.51,84.3,14.0,97.8
PRD-00164,UrbanCraft Mixer Grinder Pro,Home Appliance,Mixer Grinder,True,False,False,85,4.8,"clearance, new, fragile-handle",2022-11-23,39.68,False,INR,56189.0,105.1,98.6,74.5
PRD-00304,Meridian Recliner,Furniture,Recliner,False,False,False,722,3.76,eco,2023-09-23,107.11,False,INR,135047.2,133.9,68.4,82.4
PRD-00609,Tamira Vaccine Box 2024,Pharma,Vaccine Box,False,True,False,202,4.65,eco,2022-12-28,4.48,,INR,167584.55,75.7,105.9,71.9
PRD-00067,Aravind Tablet Pro,Electronics,Tablet,False,False,False,133,,"new, fragile-handle, premium",2021-02-22,,,INR,44607.21,,,
PRD-00604,Tamira Vaccine Box Lite,Pharma,Vaccine Box,True,True,True,689,4.61,,2022-06-05,4.61,True,INR,134230.2,124.3,43.4,54.0
PRD-00595,Meridian Vaccine Box Classic,pharma,Vaccine Box,True,True,False,127,4.13,new,2021-09-02,3.55,False,INR,135321.56,20.6,35.4,130.8
PRD-00401,Aravind Cooking Oil Max,Groceries,Cooking Oil,True,False,False,-13,4.99,"clearance, eco, premium",2023-08-14,2.61,True,INR,129745.15,151.9,81.0,54.9
PRD-00619,Vayu Medical Kit Classic,Pharma,Medical Kit,False,True,True,490,4.37,,2022-02-20,2.58,,INR,52966.26,29.7,107.3,145.3
PRD-00814,Kaveri Novel Pro,Books,Novel,True,False,False,135,2.73,clearance,2022-09-23,3.31,False,INR,38563.97,101.0,117.5,50.6
PRD-00603,UrbanCraft Vaccine Box,Pharma,Vaccine Box,True,True,True,112,3.32,eco,2022-07-17,3.73,,INR,132799.16,26.4,17.7,105.9
PRD-00608,UrbanCraft Vaccine Box 2024,Pharma,Vaccine Box,True,True,False,825,3.81,clearance,2022-12-27,4.93,True,INR,171334.53,108.4,24.0,147.9
PRD-00674,Tamira Motor Assembly Lite,Industrial,Motor Assembly,False,True,False,570,3.37,"bestseller, clearance",2021-09-22,949.03,False,INR,120985.15,69.7,78.4,18.3
PRD-00441,Zenith Running Shoes Classic,Apparel,Running Shoes,False,False,False,94,3.42,"new, eco",2021-11-08,1.69,,INR,46919.38,80.6,94.5,19.6
PRD-00300,UrbanCraft Recliner Lite,Furniture,Recliner,False,False,False,67,2.95,"bestseller, new, premium",2022-02-11,68.4,,INR,180565.25,52.5,67.2,82.0
PRD-00239,Tamira Study Table Lite,Furniture,Study Table,True,False,False,751,4.05,"premium, bestseller",2021-04-30,66.23,True,INR,14064.86,123.1,89.5,129.5
PRD-00593,UrbanCraft Medical Kit Max,Pharma,Medical Kit,False,True,True,722,4.53,premium,2021-03-19,4.87,,INR,160992.08,18.8,56.9,109.0
PRD-00606,Zenith Vaccine Box Lite,Pharma,Vaccine Box,True,True,False,736,2.95,new,2021-07-26,4.25 kg,True,INR,132475.69,78.0,40.3,129.3
PRD-00250,Aravind Recliner Classic,Furniture,Recliner,False,False,False,498,4.97,"fragile-handle, premium, eco",2022-02-06,110.18,,INR,50342.41,171.0,19.8,109.6
PRD-00640,Meridian Motor Assembly Lite,Industrial,Motor Assembly,False,True,False,165,,,2022-04-22,1808.69,False,INR,36455.16,87.5,14.7,6.0
PRD-00787,Vayu Comic Set Classic,Books,Comic Set,False,False,False,862,3.07,"eco, new, bestseller",2022-08-05,0.56,,INR,174039.74,37.2,55.9,31.9
PRD-00726,Nexon Steel Coil Pro,Industrial,Steel Coil,False,True,False,166,4.08,bestseller,2022-09-12,,,INR,149693.98,,,
PRD-00183,Tamira Mixer Grinder Lite,Home Appliance,Mixer Grinder,True,False,False,-16,4.58,"eco, clearance",2022-04-29,43.54,False,INR,178286.4,21.0,107.0,8.5
PRD-00015,Zenith Smartphone Classic,Electronics,Smartphone,True,False,False,552,3.27,premium,2023-08-29,1.01,False,INR,18973.18,168.3,115.1,65.7
PRD-00443,Kaveri T-Shirt Classic,Apparel,T-Shirt,True,False,False,580,4.39,,2022-12-13,1.77,False,INR,91111.13,19.4,6.3,108.5
PRD-00257,Zenith Bookshelf 2024,Furniture,Bookshelf,False,False,False,584,2.75,premium,2023-05-22,48.9,True,INR,169411.72,19.3,62.5,148.6
PRD-00813,UrbanCraft Comic Set Classic,Books,Comic Set,False,False,False,46,3.19,new,2021-10-27,0.74,False,INR,38791.58,134.6,48.5,66.4
PRD-00267,Aravind Office Chair Pro,Furniture,Office Chair,True,False,False,487,,fragile-handle,2023-11-13,102.37 kg,,INR,94912.03,25.2,55.5,61.9
PRD-00012,Vayu Smartphone Pro,Electronics,Smartphone,True,False,False,-2,3.58,"premium, bestseller, clearance",2022-03-11,1.55,False,INR,111145.04,79.1,16.6,28.3
PRD-00064,Vayu Headphones Lite,Electronics,Headphones,True,False,False,228,4.46,"fragile-handle, bestseller, new",2023-07-05,0.8,False,INR,168614.51,75.7,79.2,129.9
PRD-00095,Aravind Smartwatch Max,Electronics,Smartwatch,True,False,False,505,3.53,"premium, eco, bestseller",2022-07-06,2.47 kg,,INR,177528.76,108.8,47.3,128.5
PRD-00801,Vayu Textbook Max,Books,Textbook,False,False,False,247,4.91,premium,2022-10-23,2.71,False,INR,154667.4,136.0,75.2,24.8
PRD-00560,Tamira Medical Kit Classic,Pharma,Medical Kit,False,True,False,860,4.98,"eco, fragile-handle",2021-10-26,2.03,,INR,37731.69,134.6,100.4,14.5
PRD-00179,Tamira Mixer Grinder,home appliance,Mixer Grinder,True,False,False,260,3.56,,2021-12-02,18.18,True,INR,1760.02,146.7,6.9,44.3
PRD-00236,Zenith Study Table Classic,Furniture,Study Table,False,False,False,634,4.1,,2023-03-27,72.3,False,INR,164130.46,9.6,119.2,43.0
PRD-00207,Vayu Recliner,Furniture,Recliner,False,False,False,523,,"bestseller, premium",2022-12-28,84290.0,,INR,56969.27,137.3,65.5,62.0
PRD-00263,Kaveri Recliner Lite,Furniture,Recliner,False,False,False,674,3.5,"bestseller, eco, new",2021-08-22,94.24,False,INR,128790.11,45.8,69.3,78.2
PRD-00351,Nexon Cooking Oil 2024,Groceries,Cooking Oil,False,False,False,881,,,2021-09-08,24.15,False,INR,4801.43,135.4,44.1,137.6
PRD-00031,Zenith Headphones Max,Electronics,Headphones,True,False,False,158,3.74,,2023-11-14,2.88,True,INR,112873.5,81.1,52.1,5.8
PRD-00208,Kaveri Recliner Max,Furniture,Recliner,False,False,False,198,4.34,,2022-12-21,23.0,,INR,19154.07,147.3,55.1,62.6
PRD-00176,Aravind Vacuum Cleaner Lite,Home Appliance,Vacuum Cleaner,True,False,False,553,4.88,premium,2022-01-18,42.86,True,INR,495.71,75.2,91.8,4.9
PRD-00738,Meridian Motor Assembly 2024,Industrial,Motor Assembly,False,True,False,518,4.06,"eco, premium, bestseller",2020-04-11,2123.2,True,INR,47175.15,49.8,34.9,61.0
PRD-00125,UrbanCraft Vacuum Cleaner Max,home appliance,Vacuum Cleaner,True,False,False,487,4.17,"clearance, new, premium",2023-08-24,9.36,True,INR,170222.46,153.4,25.3,145.2
PRD-00044,Aravind Tablet 2024,Electronics,Tablet,False,False,False,247,4.38,new,2023-01-28,0.44,False,INR,21033.2,99.1,8.4,66.2
PRD-00653,Meridian Motor Assembly Pro,Industrial,Motor Assembly,True,True,False,739,2.57,new,2021-11-16,2724.13,,INR,175821.51,126.5,58.7,102.7
PRD-00307,UrbanCraft Bookshelf Lite,Furniture,Bookshelf,True,False,False,39,4.67,eco,2022-05-16,107.74,,INR,94027.77,124.6,76.3,57.9
PRD-00807,Meridian Novel 2024,Books,Novel,False,False,False,896,3.1,"new, premium",2022-07-14,,,INR,131927.47,,,
PRD-00656,Vayu Steel Coil Classic,Industrial,Steel Coil,True,True,False,331,4.94,,2022-01-27,4122.85,True,INR,22265.13,160.3,51.5,125.9
PRD-00451,Zenith Running Shoes,Apparel,Running Shoes,False,False,False,885,3.71,"premium, fragile-handle",2023-07-19,0.68,,INR,55850.17,154.5,98.4,13.7
PRD-00237,Zenith Study Table 2024,Furniture,Study Table,True,False,False,329,2.73,"bestseller, premium",2020-10-30,106.2,,INR,91671.95,165.8,119.3,69.3
PRD-00247,Vayu Study Table Lite,Furniture,Study Table,True,False,False,582,2.83,bestseller,2021-07-19,108.83,True,INR,142435.97,58.4,12.5,123.3
PRD-00468,Zenith Running Shoes 2024,Apparel,Running Shoes,False,False,False,59,4.02,"fragile-handle, bestseller, clearance",2020-11-20,0.57,False,INR,170181.4,61.3,98.3,32.1
PRD-00357,UrbanCraft Dry Fruits Pro,Groceries,Dry Fruits,True,False,False,281,3.74,clearance,2021-06-01,,,INR,38050.87,,,
PRD-00365,Zenith Cooking Oil Lite,Groceries,Cooking Oil,True,False,False,-13,2.53,"clearance, bestseller, new",2021-05-05,15.86,False,INR,103683.9,38.5,15.6,67.7
PRD-00670,UrbanCraft Motor Assembly Classic,Industrial,Motor Assembly,False,True,False,551,3.36,"bestseller, eco, premium",2020-09-20,493.22,False,INR,33659.42,106.0,58.4,2.2
PRD-00011,UrbanCraft Laptop Pro,Electronics,Laptop,True,False,False,470,3.2,"bestseller, eco",2020-10-09,2.39,True,INR,98324.55,57.7,118.0,142.3
PRD-00497,Kaveri Running Shoes Max,Apparel,Running Shoes,False,False,False,875,3.78,"bestseller, new",2022-02-24,1.36,True,INR,40164.06,37.5,67.1,81.1
PRD-00812,Tamira Comic Set Pro,Books,Comic Set,False,False,False,58,4.59,eco,2021-06-13,0.55,True,INR,75343.3,54.7,94.1,126.2
PRD-00278,Zenith Office Chair Lite,Furniture,Office Chair,False,False,False,814,2.73,,2023-04-18,69.82,True,INR,99542.91,171.1,8.9,33.6
PRD-00489,Kaveri Jacket Classic,Apparel,Jacket,False,False,False,799,3.17,,2023-04-20,1.07,False,INR,107097.66,169.8,119.0,119.6
PRD-00681,UrbanCraft Generator Unit,industrial,Generator Unit,False,True,False,584,4.49,"premium, bestseller, new",2020-11-16,1393.25,True,INR,39536.53,162.0,22.3,117.5
PRD-00268,Meridian Bookshelf Classic,Furniture,Bookshelf,True,False,False,586,4.19,"premium, eco",2022-10-05,13.96,True,INR,146914.94,47.0,74.5,26.1
PRD-00521,UrbanCraft Jacket Max,Apparel,Jacket,True,False,False,562,4.56,eco,2023-03-21,,,INR,30479.65,,,
PRD-00017,UrbanCraft Tablet,Electronics,Tablet,False,False,False,549,2.71,"new, eco",2022-06-30,2.68,False,INR,50277.49,177.0,28.3,93.9
PRD-00616,UrbanCraft Medical Kit Lite,Pharma,Medical Kit,False,True,True,828,,"eco, clearance, fragile-handle",2023-06-21,0.67,,INR,153464.67,132.1,18.8,55.7
PRD-00229,Meridian Bookshelf,Furniture,Bookshelf,False,False,False,63,4.1,"bestseller, eco, clearance",2022-04-14,46.44,,INR,82001.4,63.0,62.3,142.8
PRD-00171,Meridian Air Purifier Lite,Home Appliance,Air Purifier,False,False,False,293,4.56,"clearance, eco",2023-09-04,5.42,True,INR,42095.77,25.7,6.6,60.2
PRD-00820,Vayu Textbook Classic,books,Textbook,False,False,False,252,3.8,"eco, clearance, fragile-handle",2023-05-15,3.78,False,INR,118239.87,162.2,94.2,45.6
PRD-00768,Kaveri Novel Lite,Books,Novel,True,False,False,649,3.49,,2021-12-07,1.3,True,INR,183340.25,119.3,42.1,146.6
PRD-00032,UrbanCraft Laptop,Electronics,Laptop,False,False,False,109,4.21,,2021-08-28,2.71 kg,False,INR,117616.26,135.7,92.8,80.4
PRD-00059,Nexon Headphones Max,Electronics,Headphones,False,False,False,463,3.77,fragile-handle,2020-10-19,,,INR,108736.94,,,
PRD-00223,Vayu Office Chair,Furniture,Office Chair,False,False,False,425,4.48,"eco, premium, fragile-handle",2023-03-28,110.71,False,INR,175821.33,60.2,66.0,115.6
PRD-00166,Tamira Mixer Grinder Max,Home Appliance,Mixer Grinder,True,False,False,195,4.55,,2021-03-08,25.18,False,INR,26617.47,146.7,83.3,149.3
PRD-00626,Meridian Insulin Pack 2024,Pharma,Insulin Pack,False,True,True,408,3.68,"bestseller, new",2022-10-30,1.82,True,INR,42131.43,107.3,56.5,14.3
PRD-00277,Zenith Study Table Max,Furniture,Study Table,False,False,False,-6,4.36,,2021-03-26,29.66,,INR,107889.86,169.7,106.5,62.4
PRD-00569,Kaveri Vaccine Box Lite,Pharma,Vaccine Box,True,True,False,823,4.3,"fragile-handle, bestseller, clearance",2022-06-24,3.87,,INR,163329.24,57.5,29.7,137.6
PRD-00306,Aravind Recliner Lite,Furniture,Recliner,True,False,False,72,3.71,,2022-05-17,19270.0,True,INR,180159.92,26.1,102.9,149.9
PRD-00630,Aravind Insulin Pack 2024,Pharma,Insulin Pack,True,True,False,75,4.71,"new, fragile-handle, eco",2022-06-16,4.38,False,INR,114641.62,120.5,52.6,100.5
PRD-00083,Tamira Headphones Lite,Electronics,Headphones,False,False,False,-4,4.9,fragile-handle,2023-09-26,2.77,,INR,31481.42,29.6,89.7,130.0
PRD-00030,Nexon Smartphone,Electronics,Smartphone,True,False,False,489,3.45,fragile-handle,2022-03-25,2.6,False,INR,54232.66,147.7,85.9,118.6
PRD-00227,Nexon Study Table Max,Furniture,Study Table,False,False,False,289,4.75,"new, premium",2022-10-30,102.7,,INR,66799.04,134.4,57.9,102.7
PRD-00097,Aravind Smartwatch,Electronics,Smartwatch,True,False,False,171,2.7,"fragile-handle, clearance",2022-04-10,2790.0,True,INR,88408.65,80.7,89.3,98.7
PRD-00055,Aravind Laptop Lite,Electronics,Laptop,True,False,False,121,,fragile-handle,2023-04-11,1.56,True,INR,89629.74,5.2,23.9,19.2
PRD-00023,Tamira Smartphone 2024,Electronics,Smartphone,False,False,False,616,3.73,fragile-handle,2021-02-14,1.89,,INR,30916.68,45.2,62.3,132.1
PRD-00707,Vayu Steel Coil 2024,Industrial,Steel Coil,False,True,False,369,4.03,"clearance, fragile-handle, new",2023-05-07,3831.62,False,INR,41289.54,170.8,49.7,126.6
PRD-00836,UrbanCraft Textbook 2024,Books,Textbook,False,False,False,801,2.6,eco,2023-05-02,0.75,,INR,181356.84,176.1,118.5,17.3
PRD-00623,Zenith Medical Kit,pharma,Medical Kit,True,True,True,479,2.87,"bestseller, premium, new",2021-06-12,3.3,True,INR,38370.74,100.2,57.9,136.6
PRD-00454,Aravind Jacket 2024,Apparel,Jacket,False,False,False,434,3.55,"eco, clearance",2023-06-07,1.22,True,INR,144103.28,15.8,17.5,32.9
PRD-00735,Aravind Motor Assembly 2024,Industrial,Motor Assembly,False,True,False,738,3.63,"fragile-handle, bestseller",2021-12-02,2377.64,False,INR,145223.11,124.7,77.8,65.7
PRD-00066,Meridian Smartwatch Max,Electronics,Smartwatch,False,False,False,388,2.96,"premium, clearance, bestseller",2023-04-25,1.95,False,INR,105578.06,147.3,34.0,11.7
PRD-00511,Aravind Jacket 2024,Apparel,Jacket,False,False,False,-19,4.91,,2023-06-22,0.63,True,INR,86174.72,47.7,26.1,67.7
PRD-00634,Vayu Medical Kit Max,Pharma,Medical Kit,False,True,True,543,4.46,"bestseller, new, clearance",2021-02-15,4.63,,INR,146602.69,100.0,54.6,60.8
PRD-00432,Nexon Saree Classic,Apparel,Saree,True,False,False,394,4.47,,2023-04-23,0.24,False,INR,173337.48,117.4,33.0,149.0
PRD-00274,Nexon Office Chair,Furniture,Office Chair,True,False,False,80,3.61,"eco, fragile-handle",2021-10-08,21.88,False,INR,97427.54,58.5,110.3,62.6
PRD-00428,UrbanCraft Jacket 2024,Apparel,Jacket,True,False,False,795,4.5,"fragile-handle, bestseller, new",2023-11-23,,,INR,180689.11,,,
PRD-00487,UrbanCraft Jacket 2024,Apparel,Jacket,False,False,False,273,3.17,"new, premium, fragile-handle",2022-06-07,0.73,False,INR,32139.61,79.2,6.8,99.9
PRD-00019,Vayu Smartphone 2024,Electronics,Smartphone,True,False,False,673,4.29,"new, clearance",2022-04-17,1.2,True,INR,165475.32,67.7,13.7,147.3
PRD-00662,Meridian Steel Coil Lite,Industrial,Steel Coil,False,True,False,218,4.47,"new, clearance",2023-03-13,,,INR,161611.01,,,
PRD-00584,Vayu Vaccine Box Lite,Pharma,Vaccine Box,True,True,True,712,3.47,,2020-11-28,4.4,,INR,66264.04,70.3,27.9,61.7
PRD-00096,Nexon Headphones 2024,Electronics,Headphones,False,False,False,809,4.56,"premium, fragile-handle",2021-11-17,2.28,,INR,26065.79,111.6,10.4,119.0
PRD-00552,UrbanCraft Vaccine Box Pro,Pharma,Vaccine Box,False,True,True,430,4.28,"new, premium",2021-04-06,3.84,False,INR,4348.98,37.6,102.4,103.6
PRD-00148,Meridian Mixer Grinder Classic,Home Appliance,Mixer Grinder,True,False,False,669,2.95,"eco, premium, new",2020-10-18,34.25,,INR,177701.38,167.1,82.0,45.8
PRD-00099,Nexon Laptop 2024,Electronics,Laptop,True,False,False,887,3.26,clearance,2023-06-02,1.92,False,INR,102218.1,160.3,109.6,21.8
PRD-00414,Aravind Spice Pack,Groceries,Spice Pack,False,False,False,313,3.39,"premium, eco",2021-01-02,19.46,True,INR,147996.85,62.0,11.1,39.2
PRD-00034,Kaveri Headphones,Electronics,Headphones,True,False,False,766,4.78,"bestseller, clearance, premium",2020-12-31,2080.0,,INR,147219.72,46.9,58.6,40.4
PRD-00837,UrbanCraft Novel Classic,Books,Novel,False,False,False,880,4.97,bestseller,2021-09-28,1.33,,INR,113311.8,50.7,62.2,25.5
PRD-00159,Tamira Mixer Grinder Pro,Home Appliance,Mixer Grinder,True,False,False,840,2.63,"clearance, eco, new",2021-07-09,14.02,True,INR,73081.74,107.3,37.8,8.2
PRD-00269,UrbanCraft Recliner Classic,Furniture,Recliner,False,False,False,237,3.54,,2021-08-18,110.53,False,INR,6593.42,153.7,74.3,9.4
PRD-00291,Vayu Study Table Classic,Furniture,Study Table,False,False,False,794,4.5,eco,2022-03-18,60.69,True,INR,23510.53,133.9,22.8,102.4
PRD-00832,Tamira Novel,Books,Novel,True,False,False,781,4.08,,2022-02-19,2.83,False,INR,16538.92,56.1,92.7,96.9
PRD-00693,Nexon Generator Unit 2024,Industrial,Generator Unit,False,True,False,774,3.83,"new, bestseller",2023-10-29,2087.64,,INR,31047.81,91.9,107.6,18.6
PRD-00789,Meridian Textbook Max,Books,Textbook,True,False,False,266,2.51,"clearance, new",2023-03-04,2.08,,INR,41945.86,86.6,19.4,89.2
PRD-00826,Meridian Comic Set Max,Books,Comic Set,False,False,False,76,3.46,"premium, eco, clearance",2022-09-25,3.59,,INR,114929.74,116.5,18.4,43.2
PRD-00140,Aravind Microwave 2024,Home Appliance,Microwave,True,False,False,518,4.96,new,2022-12-17,8.11,,INR,73527.12,118.4,58.8,104.3
PRD-00456,Vayu Saree Pro,Apparel,Saree,True,False,False,592,3.1,"fragile-handle, new, bestseller",2021-09-05,1.98,True,INR,91356.41,19.1,88.8,116.4
PRD-00485,Meridian T-Shirt Lite,Apparel,T-Shirt,True,False,False,853,4.66,clearance,2021-07-24,1.0,,INR,88335.11,17.3,33.8,147.4
PRD-00764,Tamira Textbook Classic,Books,Textbook,False,False,False,34,,premium,2021-09-02,3.83,,INR,133902.08,9.1,30.5,91.4
PRD-00092,Tamira Tablet Max,Electronics,Tablet,False,False,False,301,4.11,"premium, new, bestseller",2022-08-25,,,INR,95970.41,,,
PRD-00392,Meridian Cooking Oil Classic,Groceries,Cooking Oil,True,False,False,216,4.84,bestseller,2022-05-22,22.46,True,INR,55668.53,18.0,89.6,128.1
PRD-00753,Kaveri Novel Pro,Books,Novel,False,False,False,316,4.44,bestseller,2021-02-19,3.13,True,INR,134764.98,157.4,83.5,64.0
PRD-00817,Vayu Textbook Classic,Books,Textbook,True,False,False,133,3.27,eco,2022-04-26,0.86,False,INR,100821.82,157.7,82.2,8.5
PRD-00155,Aravind Air Purifier Max,Home Appliance,Air Purifier,False,False,False,7,3.82,clearance,2023-02-10,14.86 kg,True,INR,50202.86,21.5,98.4,50.1
PRD-00539,Tamira Vaccine Box Max,Pharma,Vaccine Box,True,True,True,247,2.79,,2023-09-15,4.8,False,INR,163905.14,102.8,58.1,101.2
PRD-00754,Kaveri Textbook,Books,Textbook,False,False,False,378,4.04,"bestseller, clearance",2021-04-04,1.5,False,INR,120030.43,96.2,19.7,34.0
PRD-00491,Aravind Jacket Classic,Apparel,Jacket,False,False,False,790,3.81,"fragile-handle, eco, new",2023-09-24,1.47,False,INR,146687.8,134.2,39.1,138.3
PRD-00580,Tamira Vaccine Box Max,pharma,Vaccine Box,True,True,False,529,3.46,,2022-01-29,4.16,,INR,58280.82,63.3,78.1,84.7
PRD-00302,Kaveri Recliner Classic,Furniture,Recliner,False,False,False,825,4.69,,2023-12-04,88.93,False,INR,31228.86,59.4,22.6,9.3
PRD-00299,Nexon Office Chair Max,Furniture,Office Chair,False,False,False,389,3.2,,2021-08-07,107.28,False,INR,109228.19,28.8,59.6,133.2
PRD-00049,Aravind Headphones Pro,Electronics,Headphones,True,False,False,88,3.96,clearance,2023-08-04,1.0,True,INR,4960.93,121.4,67.7,91.9
PRD-00344,Kaveri Cooking Oil 2024,Groceries,Cooking Oil,False,False,False,838,4.37,,2022-06-01,2.88,False,INR,154065.62,31.4,86.4,69.2
PRD-00448,Kaveri Jacket Pro,Apparel,Jacket,False,False,False,504,4.03,new,2023-03-17,1.38 kg,False,INR,133396.31,147.4,64.0,149.1
PRD-00248,Tamira Office Chair 2024,Furniture,Office Chair,False,False,False,830,4.7,clearance,2021-02-27,18.05,True,INR,139157.49,9.0,56.0,13.8
PRD-00104,Nexon Headphones Lite,electronics,Headphones,True,False,False,673,3.12,"premium, clearance",2022-12-25,2.86,,INR,32104.77,87.2,42.9,118.8
PRD-00597,Meridian Vaccine Box Max,Pharma,Vaccine Box,True,True,True,555,2.67,bestseller,2022-02-20,4.24,True,INR,182727.61,139.0,21.2,70.3
PRD-00238,UrbanCraft Study Table,Furniture,Study Table,True,False,False,782,4.58,"eco, fragile-handle, new",2022-07-30,22960.0,False,INR,145960.99,24.6,24.2,124.4
PRD-00558,Nexon Vaccine Box,Pharma,Vaccine Box,True,True,True,479,3.25,"premium, clearance",2021-08-16,3.71,False,INR,66145.07,133.5,58.8,71.8
